district,state,date,fire_count,year,month,day,day_of_season
Fazilka,Punjab,2024-11-06,6,2024,11,6,37
Ferozepur,Punjab,2024-11-06,34,2024,11,6,37
Gurdaspur,Punjab,2024-11-06,2,2024,11,6,37
Hoshiarpur,Punjab,2024-11-06,0,2024,11,6,37
Jalandhar,Punjab,2024-11-06,1,2024,11,6,37
Kapurthala,Punjab,2024-11-06,3,2024,11,6,37
Ludhiana,Punjab,2024-11-06,5,2024,11,6,37
Malerkotla,Punjab,2024-11-06,3,2024,11,6,37
Mansa,Punjab,2024-11-06,27,2024,11,6,37
Moga,Punjab,2024-11-06,19,2024,11,6,37
Pathankot,Punjab,2024-11-06,0,2024,11,6,37
Patiala,Punjab,2024-11-06,1,2024,11,6,37
Rupnagar,Punjab,2024-11-06,0,2024,11,6,37
S A S Nagar,Punjab,2024-11-06,0,2024,11,6,37
Sangrur,Punjab,2024-11-06,62,2024,11,6,37
Shahid Bhagat Singh Nagar,Punjab,2024-11-06,1,2024,11,6,37
Sri Muktsar Sahib,Punjab,2024-11-06,20,2024,11,6,37
Tarn Taran,Punjab,2024-11-06,8,2024,11,6,37
Ambala,Haryana,2024-11-07,0,2024,11,7,38
Bhiwani,Haryana,2024-11-07,2,2024,11,7,38
Charkhi Dadri,Haryana,2024-11-07,0,2024,11,7,38
Faridabad,Haryana,2024-11-07,1,2024,11,7,38
Fatehabad,Haryana,2024-11-07,23,2024,11,7,38
Gurugram,Haryana,2024-11-07,0,2024,11,7,38
Hisar,Haryana,2024-11-07,6,2024,11,7,38
Jhajjar,Haryana,2024-11-07,2,2024,11,7,38
Jind,Haryana,2024-11-07,8,2024,11,7,38
Kaithal,Haryana,2024-11-07,6,2024,11,7,38
Karnal,Haryana,2024-11-07,0,2024,11,7,38
Kurukshetra,Haryana,2024-11-07,0,2024,11,7,38
Mahendragarh,Haryana,2024-11-07,0,2024,11,7,38
Nuh,Haryana,2024-11-07,0,2024,11,7,38
Palwal,Haryana,2024-11-07,0,2024,11,7,38
Panchkula,Haryana,2024-11-07,0,2024,11,7,38
Panipat,Haryana,2024-11-07,0,2024,11,7,38
Rewari,Haryana,2024-11-07,0,2024,11,7,38
Rohtak,Haryana,2024-11-07,1,2024,11,7,38
Sirsa,Haryana,2024-11-07,11,2024,11,7,38
Sonipat,Haryana,2024-11-07,4,2024,11,7,38
Yamunanagar,Haryana,2024-11-07,2,2024,11,7,38
Amritsar,Punjab,2024-11-07,13,2024,11,7,38
Barnala,Punjab,2024-11-07,18,2024,11,7,38
Bathinda,Punjab,2024-11-07,63,2024,11,7,38
Faridkot,Punjab,2024-11-07,45,2024,11,7,38
Fatehgarh Sahib,Punjab,2024-11-07,15,2024,11,7,38
Fazilka,Punjab,2024-11-07,5,2024,11,7,38
Ferozepur,Punjab,2024-11-07,108,2024,11,7,38
Gurdaspur,Punjab,2024-11-07,9,2024,11,7,38
Hoshiarpur,Punjab,2024-11-07,8,2024,11,7,38
Jalandhar,Punjab,2024-11-07,7,2024,11,7,38
Kapurthala,Punjab,2024-11-07,25,2024,11,7,38
Ludhiana,Punjab,2024-11-07,19,2024,11,7,38
Malerkotla,Punjab,2024-11-07,16,2024,11,7,38
Mansa,Punjab,2024-11-07,55,2024,11,7,38
Moga,Punjab,2024-11-07,48,2024,11,7,38
Pathankot,Punjab,2024-11-07,1,2024,11,7,38
Patiala,Punjab,2024-11-07,32,2024,11,7,38
Rupnagar,Punjab,2024-11-07,0,2024,11,7,38
S A S Nagar,Punjab,2024-11-07,2,2024,11,7,38
Sangrur,Punjab,2024-11-07,276,2024,11,7,38
Shahid Bhagat Singh Nagar,Punjab,2024-11-07,5,2024,11,7,38
Sri Muktsar Sahib,Punjab,2024-11-07,66,2024,11,7,38
Tarn Taran,Punjab,2024-11-07,29,2024,11,7,38
Ambala,Haryana,2024-11-08,1,2024,11,8,39
Bhiwani,Haryana,2024-11-08,3,2024,11,8,39
Charkhi Dadri,Haryana,2024-11-08,0,2024,11,8,39
Faridabad,Haryana,2024-11-08,2,2024,11,8,39
Fatehabad,Haryana,2024-11-08,11,2024,11,8,39
Gurugram,Haryana,2024-11-08,0,2024,11,8,39
Hisar,Haryana,2024-11-08,13,2024,11,8,39
Jhajjar,Haryana,2024-11-08,1,2024,11,8,39
Jind,Haryana,2024-11-08,29,2024,11,8,39
Kaithal,Haryana,2024-11-08,15,2024,11,8,39
Karnal,Haryana,2024-11-08,0,2024,11,8,39
Kurukshetra,Haryana,2024-11-08,2,2024,11,8,39
Mahendragarh,Haryana,2024-11-08,0,2024,11,8,39
Nuh,Haryana,2024-11-08,0,2024,11,8,39
Palwal,Haryana,2024-11-08,0,2024,11,8,39
Panchkula,Haryana,2024-11-08,0,2024,11,8,39
Panipat,Haryana,2024-11-08,0,2024,11,8,39
Rewari,Haryana,2024-11-08,1,2024,11,8,39
Rohtak,Haryana,2024-11-08,2,2024,11,8,39
Sirsa,Haryana,2024-11-08,21,2024,11,8,39
Sonipat,Haryana,2024-11-08,1,2024,11,8,39
Yamunanagar,Haryana,2024-11-08,1,2024,11,8,39
Amritsar,Punjab,2024-11-08,11,2024,11,8,39
Barnala,Punjab,2024-11-08,24,2024,11,8,39
Bathinda,Punjab,2024-11-08,126,2024,11,8,39
Faridkot,Punjab,2024-11-08,52,2024,11,8,39
Fatehgarh Sahib,Punjab,2024-11-08,13,2024,11,8,39
Fazilka,Punjab,2024-11-08,8,2024,11,8,39
Ferozepur,Punjab,2024-11-08,129,2024,11,8,39
Gurdaspur,Punjab,2024-11-08,10,2024,11,8,39
Hoshiarpur,Punjab,2024-11-08,3,2024,11,8,39
Jalandhar,Punjab,2024-11-08,12,2024,11,8,39
Kapurthala,Punjab,2024-11-08,26,2024,11,8,39
Ludhiana,Punjab,2024-11-08,22,2024,11,8,39
Malerkotla,Punjab,2024-11-08,17,2024,11,8,39
Mansa,Punjab,2024-11-08,90,2024,11,8,39
Moga,Punjab,2024-11-08,80,2024,11,8,39
Pathankot,Punjab,2024-11-08,1,2024,11,8,39
Patiala,Punjab,2024-11-08,39,2024,11,8,39
Rupnagar,Punjab,2024-11-08,1,2024,11,8,39
S A S Nagar,Punjab,2024-11-08,0,2024,11,8,39
Sangrur,Punjab,2024-11-08,329,2024,11,8,39
Shahid Bhagat Singh Nagar,Punjab,2024-11-08,0,2024,11,8,39
Sri Muktsar Sahib,Punjab,2024-11-08,85,2024,11,8,39
Tarn Taran,Punjab,2024-11-08,25,2024,11,8,39
Ambala,Haryana,2024-11-09,2,2024,11,9,40
Bhiwani,Haryana,2024-11-09,3,2024,11,9,40
Charkhi Dadri,Haryana,2024-11-09,0,2024,11,9,40
Faridabad,Haryana,2024-11-09,5,2024,11,9,40
Fatehabad,Haryana,2024-11-09,18,2024,11,9,40
Gurugram,Haryana,2024-11-09,0,2024,11,9,40
Hisar,Haryana,2024-11-09,11,2024,11,9,40
Jhajjar,Haryana,2024-11-09,4,2024,11,9,40
Jind,Haryana,2024-11-09,21,2024,11,9,40
Kaithal,Haryana,2024-11-09,3,2024,11,9,40
Karnal,Haryana,2024-11-09,2,2024,11,9,40
Kurukshetra,Haryana,2024-11-09,0,2024,11,9,40
Mahendragarh,Haryana,2024-11-09,1,2024,11,9,40
Nuh,Haryana,2024-11-09,0,2024,11,9,40
Palwal,Haryana,2024-11-09,4,2024,11,9,40
Panchkula,Haryana,2024-11-09,0,2024,11,9,40
Panipat,Haryana,2024-11-09,2,2024,11,9,40
Rewari,Haryana,2024-11-09,0,2024,11,9,40
Rohtak,Haryana,2024-11-09,4,2024,11,9,40
Sirsa,Haryana,2024-11-09,23,2024,11,9,40
Sonipat,Haryana,2024-11-09,9,2024,11,9,40
Yamunanagar,Haryana,2024-11-09,1,2024,11,9,40
Amritsar,Punjab,2024-11-09,7,2024,11,9,40
Barnala,Punjab,2024-11-09,35,2024,11,9,40
Bathinda,Punjab,2024-11-09,57,2024,11,9,40
Faridkot,Punjab,2024-11-09,43,2024,11,9,40
Fatehgarh Sahib,Punjab,2024-11-09,27,2024,11,9,40
Fazilka,Punjab,2024-11-09,5,2024,11,9,40
Ferozepur,Punjab,2024-11-09,64,2024,11,9,40
Gurdaspur,Punjab,2024-11-09,3,2024,11,9,40
Hoshiarpur,Punjab,2024-11-09,5,2024,11,9,40
Jalandhar,Punjab,2024-11-09,13,2024,11,9,40
Kapurthala,Punjab,2024-11-09,13,2024,11,9,40
Ludhiana,Punjab,2024-11-09,30,2024,11,9,40
Malerkotla,Punjab,2024-11-09,39,2024,11,9,40
Mansa,Punjab,2024-11-09,73,2024,11,9,40
Moga,Punjab,2024-11-09,63,2024,11,9,40
Pathankot,Punjab,2024-11-09,1,2024,11,9,40
Patiala,Punjab,2024-11-09,58,2024,11,9,40
Rupnagar,Punjab,2024-11-09,1,2024,11,9,40
S A S Nagar,Punjab,2024-11-09,3,2024,11,9,40
Sangrur,Punjab,2024-11-09,389,2024,11,9,40
Shahid Bhagat Singh Nagar,Punjab,2024-11-09,3,2024,11,9,40
Sri Muktsar Sahib,Punjab,2024-11-09,37,2024,11,9,40
Tarn Taran,Punjab,2024-11-09,14,2024,11,9,40
Ambala,Haryana,2024-11-10,0,2024,11,10,41
Bhiwani,Haryana,2024-11-10,0,2024,11,10,41
Charkhi Dadri,Haryana,2024-11-10,0,2024,11,10,41
Faridabad,Haryana,2024-11-10,2,2024,11,10,41
Fatehabad,Haryana,2024-11-10,10,2024,11,10,41
Gurugram,Haryana,2024-11-10,0,2024,11,10,41
Hisar,Haryana,2024-11-10,3,2024,11,10,41
Jhajjar,Haryana,2024-11-10,5,2024,11,10,41
Jind,Haryana,2024-11-10,11,2024,11,10,41
Kaithal,Haryana,2024-11-10,8,2024,11,10,41
Karnal,Haryana,2024-11-10,0,2024,11,10,41
Kurukshetra,Haryana,2024-11-10,4,2024,11,10,41
Mahendragarh,Haryana,2024-11-10,0,2024,11,10,41
Nuh,Haryana,2024-11-10,0,2024,11,10,41
Palwal,Haryana,2024-11-10,1,2024,11,10,41
Panchkula,Haryana,2024-11-10,1,2024,11,10,41
Panipat,Haryana,2024-11-10,1,2024,11,10,41
Rewari,Haryana,2024-11-10,0,2024,11,10,41
Rohtak,Haryana,2024-11-10,0,2024,11,10,41
Sirsa,Haryana,2024-11-10,7,2024,11,10,41
Sonipat,Haryana,2024-11-10,0,2024,11,10,41
Yamunanagar,Haryana,2024-11-10,0,2024,11,10,41
Amritsar,Punjab,2024-11-10,2,2024,11,10,41
Barnala,Punjab,2024-11-10,6,2024,11,10,41
Bathinda,Punjab,2024-11-10,18,2024,11,10,41
Faridkot,Punjab,2024-11-10,15,2024,11,10,41
Fatehgarh Sahib,Punjab,2024-11-10,7,2024,11,10,41
Fazilka,Punjab,2024-11-10,3,2024,11,10,41
Ferozepur,Punjab,2024-11-10,17,2024,11,10,41
Gurdaspur,Punjab,2024-11-10,4,2024,11,10,41
Hoshiarpur,Punjab,2024-11-10,1,2024,11,10,41
Jalandhar,Punjab,2024-11-10,9,2024,11,10,41
Kapurthala,Punjab,2024-11-10,7,2024,11,10,41
Ludhiana,Punjab,2024-11-10,17,2024,11,10,41
Malerkotla,Punjab,2024-11-10,11,2024,11,10,41
Mansa,Punjab,2024-11-10,36,2024,11,10,41
Moga,Punjab,2024-11-10,20,2024,11,10,41
Pathankot,Punjab,2024-11-10,0,2024,11,10,41
Patiala,Punjab,2024-11-10,9,2024,11,10,41
Rupnagar,Punjab,2024-11-10,0,2024,11,10,41
S A S Nagar,Punjab,2024-11-10,3,2024,11,10,41
Sangrur,Punjab,2024-11-10,122,2024,11,10,41
Shahid Bhagat Singh Nagar,Punjab,2024-11-10,4,2024,11,10,41
Sri Muktsar Sahib,Punjab,2024-11-10,32,2024,11,10,41
Tarn Taran,Punjab,2024-11-10,7,2024,11,10,41
Ambala,Haryana,2024-11-11,1,2024,11,11,42
Bhiwani,Haryana,2024-11-11,0,2024,11,11,42
Charkhi Dadri,Haryana,2024-11-11,0,2024,11,11,42
Faridabad,Haryana,2024-11-11,1,2024,11,11,42
Fatehabad,Haryana,2024-11-11,6,2024,11,11,42
Gurugram,Haryana,2024-11-11,0,2024,11,11,42
Hisar,Haryana,2024-11-11,7,2024,11,11,42
Jhajjar,Haryana,2024-11-11,0,2024,11,11,42
Jind,Haryana,2024-11-11,18,2024,11,11,42
Kaithal,Haryana,2024-11-11,2,2024,11,11,42
Karnal,Haryana,2024-11-11,2,2024,11,11,42
Kurukshetra,Haryana,2024-11-11,0,2024,11,11,42
Mahendragarh,Haryana,2024-11-11,0,2024,11,11,42
Nuh,Haryana,2024-11-11,0,2024,11,11,42
Palwal,Haryana,2024-11-11,0,2024,11,11,42
Panchkula,Haryana,2024-11-11,0,2024,11,11,42
Panipat,Haryana,2024-11-11,0,2024,11,11,42
Rewari,Haryana,2024-11-11,0,2024,11,11,42
Rohtak,Haryana,2024-11-11,1,2024,11,11,42
Sirsa,Haryana,2024-11-11,4,2024,11,11,42
Sonipat,Haryana,2024-11-11,0,2024,11,11,42
Yamunanagar,Haryana,2024-11-11,0,2024,11,11,42
Amritsar,Punjab,2024-11-11,1,2024,11,11,42
Barnala,Punjab,2024-11-11,8,2024,11,11,42
Bathinda,Punjab,2024-11-11,22,2024,11,11,42
Faridkot,Punjab,2024-11-11,38,2024,11,11,42
Fatehgarh Sahib,Punjab,2024-11-11,3,2024,11,11,42
Fazilka,Punjab,2024-11-11,13,2024,11,11,42
Ferozepur,Punjab,2024-11-11,80,2024,11,11,42
Gurdaspur,Punjab,2024-11-11,1,2024,11,11,42
Hoshiarpur,Punjab,2024-11-11,0,2024,11,11,42
Jalandhar,Punjab,2024-11-11,7,2024,11,11,42
Kapurthala,Punjab,2024-11-11,5,2024,11,11,42
Ludhiana,Punjab,2024-11-11,17,2024,11,11,42
Malerkotla,Punjab,2024-11-11,10,2024,11,11,42
Mansa,Punjab,2024-11-11,52,2024,11,11,42
Moga,Punjab,2024-11-11,57,2024,11,11,42
Pathankot,Punjab,2024-11-11,1,2024,11,11,42
Patiala,Punjab,2024-11-11,10,2024,11,11,42
Rupnagar,Punjab,2024-11-11,0,2024,11,11,42
S A S Nagar,Punjab,2024-11-11,1,2024,11,11,42
Sangrur,Punjab,2024-11-11,131,2024,11,11,42
Shahid Bhagat Singh Nagar,Punjab,2024-11-11,0,2024,11,11,42
Sri Muktsar Sahib,Punjab,2024-11-11,51,2024,11,11,42
Tarn Taran,Punjab,2024-11-11,17,2024,11,11,42
Ambala,Haryana,2024-11-12,1,2024,11,12,43
Bhiwani,Haryana,2024-11-12,0,2024,11,12,43
Charkhi Dadri,Haryana,2024-11-12,0,2024,11,12,43
Faridabad,Haryana,2024-11-12,4,2024,11,12,43
Fatehabad,Haryana,2024-11-12,2,2024,11,12,43
Gurugram,Haryana,2024-11-12,0,2024,11,12,43
Hisar,Haryana,2024-11-12,4,2024,11,12,43
Jhajjar,Haryana,2024-11-12,2,2024,11,12,43
Jind,Haryana,2024-11-12,12,2024,11,12,43
Kaithal,Haryana,2024-11-12,10,2024,11,12,43
Karnal,Haryana,2024-11-12,3,2024,11,12,43
Kurukshetra,Haryana,2024-11-12,0,2024,11,12,43
Mahendragarh,Haryana,2024-11-12,0,2024,11,12,43
Nuh,Haryana,2024-11-12,0,2024,11,12,43
Palwal,Haryana,2024-11-12,1,2024,11,12,43
Panchkula,Haryana,2024-11-12,0,2024,11,12,43
Panipat,Haryana,2024-11-12,1,2024,11,12,43
Rewari,Haryana,2024-11-12,1,2024,11,12,43
Rohtak,Haryana,2024-11-12,4,2024,11,12,43
Sirsa,Haryana,2024-11-12,2,2024,11,12,43
Sonipat,Haryana,2024-11-12,2,2024,11,12,43
Yamunanagar,Haryana,2024-11-12,0,2024,11,12,43
Amritsar,Punjab,2024-11-12,5,2024,11,12,43
Barnala,Punjab,2024-11-12,0,2024,11,12,43
Bathinda,Punjab,2024-11-12,29,2024,11,12,43
Faridkot,Punjab,2024-11-12,9,2024,11,12,43
Fatehgarh Sahib,Punjab,2024-11-12,2,2024,11,12,43
Fazilka,Punjab,2024-11-12,16,2024,11,12,43
Ferozepur,Punjab,2024-11-12,0,2024,11,12,43
Gurdaspur,Punjab,2024-11-12,2,2024,11,12,43
Hoshiarpur,Punjab,2024-11-12,0,2024,11,12,43
Jalandhar,Punjab,2024-11-12,2,2024,11,12,43
Kapurthala,Punjab,2024-11-12,7,2024,11,12,43
Ludhiana,Punjab,2024-11-12,9,2024,11,12,43
Malerkotla,Punjab,2024-11-12,11,2024,11,12,43
Mansa,Punjab,2024-11-12,3,2024,11,12,43
Moga,Punjab,2024-11-12,0,2024,11,12,43
Pathankot,Punjab,2024-11-12,0,2024,11,12,43
Patiala,Punjab,2024-11-12,13,2024,11,12,43
Rupnagar,Punjab,2024-11-12,0,2024,11,12,43
S A S Nagar,Punjab,2024-11-12,0,2024,11,12,43
Sangrur,Punjab,2024-11-12,13,2024,11,12,43
Shahid Bhagat Singh Nagar,Punjab,2024-11-12,1,2024,11,12,43
Sri Muktsar Sahib,Punjab,2024-11-12,45,2024,11,12,43
Tarn Taran,Punjab,2024-11-12,0,2024,11,12,43
Ambala,Haryana,2024-11-13,1,2024,11,13,44
Bhiwani,Haryana,2024-11-13,0,2024,11,13,44
Charkhi Dadri,Haryana,2024-11-13,0,2024,11,13,44
Faridabad,Haryana,2024-11-13,4,2024,11,13,44
Fatehabad,Haryana,2024-11-13,8,2024,11,13,44
Gurugram,Haryana,2024-11-13,0,2024,11,13,44
Hisar,Haryana,2024-11-13,1,2024,11,13,44
Jhajjar,Haryana,2024-11-13,1,2024,11,13,44
Jind,Haryana,2024-11-13,0,2024,11,13,44
Kaithal,Haryana,2024-11-13,1,2024,11,13,44
Karnal,Haryana,2024-11-13,0,2024,11,13,44
Kurukshetra,Haryana,2024-11-13,0,2024,11,13,44
Mahendragarh,Haryana,2024-11-13,0,2024,11,13,44
Nuh,Haryana,2024-11-13,0,2024,11,13,44
Palwal,Haryana,2024-11-13,2,2024,11,13,44
Panchkula,Haryana,2024-11-13,1,2024,11,13,44
Panipat,Haryana,2024-11-13,1,2024,11,13,44
Rewari,Haryana,2024-11-13,0,2024,11,13,44
Rohtak,Haryana,2024-11-13,2,2024,11,13,44
Sirsa,Haryana,2024-11-13,18,2024,11,13,44
Sonipat,Haryana,2024-11-13,2,2024,11,13,44
Yamunanagar,Haryana,2024-11-13,0,2024,11,13,44
Amritsar,Punjab,2024-11-13,10,2024,11,13,44
Barnala,Punjab,2024-11-13,16,2024,11,13,44
Bathinda,Punjab,2024-11-13,87,2024,11,13,44
Faridkot,Punjab,2024-11-13,99,2024,11,13,44
Fatehgarh Sahib,Punjab,2024-11-13,3,2024,11,13,44
Fazilka,Punjab,2024-11-13,13,2024,11,13,44
Ferozepur,Punjab,2024-11-13,99,2024,11,13,44
Gurdaspur,Punjab,2024-11-13,0,2024,11,13,44
Hoshiarpur,Punjab,2024-11-13,0,2024,11,13,44
Jalandhar,Punjab,2024-11-13,0,2024,11,13,44
Kapurthala,Punjab,2024-11-13,11,2024,11,13,44
Ludhiana,Punjab,2024-11-13,0,2024,11,13,44
Malerkotla,Punjab,2024-11-13,0,2024,11,13,44
Mansa,Punjab,2024-11-13,37,2024,11,13,44
Moga,Punjab,2024-11-13,137,2024,11,13,44
Pathankot,Punjab,2024-11-13,0,2024,11,13,44
Patiala,Punjab,2024-11-13,0,2024,11,13,44
Rupnagar,Punjab,2024-11-13,0,2024,11,13,44
S A S Nagar,Punjab,2024-11-13,0,2024,11,13,44
Sangrur,Punjab,2024-11-13,1,2024,11,13,44
Shahid Bhagat Singh Nagar,Punjab,2024-11-13,0,2024,11,13,44
Sri Muktsar Sahib,Punjab,2024-11-13,85,2024,11,13,44
Tarn Taran,Punjab,2024-11-13,64,2024,11,13,44
Ambala,Haryana,2024-11-14,2,2024,11,14,45
Bhiwani,Haryana,2024-11-14,0,2024,11,14,45
Charkhi Dadri,Haryana,2024-11-14,0,2024,11,14,45
Faridabad,Haryana,2024-11-14,3,2024,11,14,45
Fatehabad,Haryana,2024-11-14,2,2024,11,14,45
Gurugram,Haryana,2024-11-14,0,2024,11,14,45
Hisar,Haryana,2024-11-14,3,2024,11,14,45
Jhajjar,Haryana,2024-11-14,4,2024,11,14,45
Jind,Haryana,2024-11-14,2,2024,11,14,45
Kaithal,Haryana,2024-11-14,0,2024,11,14,45
Karnal,Haryana,2024-11-14,0,2024,11,14,45
Kurukshetra,Haryana,2024-11-14,0,2024,11,14,45
Mahendragarh,Haryana,2024-11-14,0,2024,11,14,45
Nuh,Haryana,2024-11-14,0,2024,11,14,45
Palwal,Haryana,2024-11-14,0,2024,11,14,45
Panchkula,Haryana,2024-11-14,0,2024,11,14,45
Panipat,Haryana,2024-11-14,1,2024,11,14,45
Rewari,Haryana,2024-11-14,1,2024,11,14,45
Rohtak,Haryana,2024-11-14,0,2024,11,14,45
Sirsa,Haryana,2024-11-14,0,2024,11,14,45
Sonipat,Haryana,2024-11-14,0,2024,11,14,45
Yamunanagar,Haryana,2024-11-14,1,2024,11,14,45
Amritsar,Punjab,2024-11-14,0,2024,11,14,45
Barnala,Punjab,2024-11-14,0,2024,11,14,45
Bathinda,Punjab,2024-11-14,0,2024,11,14,45
Faridkot,Punjab,2024-11-14,0,2024,11,14,45
Fatehgarh Sahib,Punjab,2024-11-14,6,2024,11,14,45
Fazilka,Punjab,2024-11-14,0,2024,11,14,45
Ferozepur,Punjab,2024-11-14,1,2024,11,14,45
Gurdaspur,Punjab,2024-11-14,0,2024,11,14,45
Hoshiarpur,Punjab,2024-11-14,0,2024,11,14,45
Jalandhar,Punjab,2024-11-14,2,2024,11,14,45
Kapurthala,Punjab,2024-11-14,8,2024,11,14,45
Ludhiana,Punjab,2024-11-14,7,2024,11,14,45
Malerkotla,Punjab,2024-11-14,0,2024,11,14,45
Mansa,Punjab,2024-11-14,3,2024,11,14,45
Moga,Punjab,2024-11-14,0,2024,11,14,45
Pathankot,Punjab,2024-11-14,0,2024,11,14,45
Patiala,Punjab,2024-11-14,0,2024,11,14,45
Rupnagar,Punjab,2024-11-14,0,2024,11,14,45
S A S Nagar,Punjab,2024-11-14,1,2024,11,14,45
Sangrur,Punjab,2024-11-14,2,2024,11,14,45
Shahid Bhagat Singh Nagar,Punjab,2024-11-14,4,2024,11,14,45
Sri Muktsar Sahib,Punjab,2024-11-14,1,2024,11,14,45
Tarn Taran,Punjab,2024-11-14,3,2024,11,14,45
Ambala,Haryana,2024-11-15,0,2024,11,15,46
Bhiwani,Haryana,2024-11-15,2,2024,11,15,46
Charkhi Dadri,Haryana,2024-11-15,0,2024,11,15,46
Faridabad,Haryana,2024-11-15,4,2024,11,15,46
Fatehabad,Haryana,2024-11-15,4,2024,11,15,46
Gurugram,Haryana,2024-11-15,0,2024,11,15,46
Hisar,Haryana,2024-11-15,0,2024,11,15,46
Jhajjar,Haryana,2024-11-15,2,2024,11,15,46
Jind,Haryana,2024-11-15,4,2024,11,15,46
Kaithal,Haryana,2024-11-15,5,2024,11,15,46
Karnal,Haryana,2024-11-15,0,2024,11,15,46
Kurukshetra,Haryana,2024-11-15,0,2024,11,15,46
Mahendragarh,Haryana,2024-11-15,0,2024,11,15,46
Nuh,Haryana,2024-11-15,0,2024,11,15,46
Palwal,Haryana,2024-11-15,0,2024,11,15,46
Panchkula,Haryana,2024-11-15,0,2024,11,15,46
Panipat,Haryana,2024-11-15,0,2024,11,15,46
Rewari,Haryana,2024-11-15,0,2024,11,15,46
Rohtak,Haryana,2024-11-15,3,2024,11,15,46
Sirsa,Haryana,2024-11-15,20,2024,11,15,46
Sonipat,Haryana,2024-11-15,3,2024,11,15,46
Yamunanagar,Haryana,2024-11-15,3,2024,11,15,46
Amritsar,Punjab,2024-11-15,0,2024,11,15,46
Barnala,Punjab,2024-11-15,2,2024,11,15,46
Bathinda,Punjab,2024-11-15,10,2024,11,15,46
Faridkot,Punjab,2024-11-15,0,2024,11,15,46
Fatehgarh Sahib,Punjab,2024-11-15,1,2024,11,15,46
Fazilka,Punjab,2024-11-15,10,2024,11,15,46
Ferozepur,Punjab,2024-11-15,0,2024,11,15,46
Gurdaspur,Punjab,2024-11-15,1,2024,11,15,46
Hoshiarpur,Punjab,2024-11-15,2,2024,11,15,46
Jalandhar,Punjab,2024-11-15,0,2024,11,15,46
Kapurthala,Punjab,2024-11-15,5,2024,11,15,46
Ludhiana,Punjab,2024-11-15,3,2024,11,15,46
Malerkotla,Punjab,2024-11-15,0,2024,11,15,46
Mansa,Punjab,2024-11-15,13,2024,11,15,46
Moga,Punjab,2024-11-15,0,2024,11,15,46
Pathankot,Punjab,2024-11-15,0,2024,11,15,46
Patiala,Punjab,2024-11-15,19,2024,11,15,46
Rupnagar,Punjab,2024-11-15,0,2024,11,15,46
S A S Nagar,Punjab,2024-11-15,0,2024,11,15,46
Sangrur,Punjab,2024-11-15,83,2024,11,15,46
Shahid Bhagat Singh Nagar,Punjab,2024-11-15,0,2024,11,15,46
Sri Muktsar Sahib,Punjab,2024-11-15,9,2024,11,15,46
Tarn Taran,Punjab,2024-11-15,0,2024,11,15,46
Ambala,Haryana,2024-11-16,0,2024,11,16,47
Bhiwani,Haryana,2024-11-16,0,2024,11,16,47
Charkhi Dadri,Haryana,2024-11-16,0,2024,11,16,47
Faridabad,Haryana,2024-11-16,0,2024,11,16,47
Fatehabad,Haryana,2024-11-16,0,2024,11,16,47
Gurugram,Haryana,2024-11-16,0,2024,11,16,47
Hisar,Haryana,2024-11-16,1,2024,11,16,47
Jhajjar,Haryana,2024-11-16,1,2024,11,16,47
Jind,Haryana,2024-11-16,10,2024,11,16,47
Kaithal,Haryana,2024-11-16,3,2024,11,16,47
Karnal,Haryana,2024-11-16,1,2024,11,16,47
Kurukshetra,Haryana,2024-11-16,0,2024,11,16,47
Mahendragarh,Haryana,2024-11-16,0,2024,11,16,47
Nuh,Haryana,2024-11-16,0,2024,11,16,47
Palwal,Haryana,2024-11-16,0,2024,11,16,47
Panchkula,Haryana,2024-11-16,0,2024,11,16,47
Panipat,Haryana,2024-11-16,0,2024,11,16,47
Rewari,Haryana,2024-11-16,0,2024,11,16,47
Rohtak,Haryana,2024-11-16,0,2024,11,16,47
Sirsa,Haryana,2024-11-16,0,2024,11,16,47
Sonipat,Haryana,2024-11-16,2,2024,11,16,47
Yamunanagar,Haryana,2024-11-16,1,2024,11,16,47
Amritsar,Punjab,2024-11-16,0,2024,11,16,47
Barnala,Punjab,2024-11-16,21,2024,11,16,47
Bathinda,Punjab,2024-11-16,7,2024,11,16,47
Faridkot,Punjab,2024-11-16,0,2024,11,16,47
Fatehgarh Sahib,Punjab,2024-11-16,1,2024,11,16,47
Fazilka,Punjab,2024-11-16,2,2024,11,16,47
Ferozepur,Punjab,2024-11-16,21,2024,11,16,47
Gurdaspur,Punjab,2024-11-16,0,2024,11,16,47
Hoshiarpur,Punjab,2024-11-16,0,2024,11,16,47
Jalandhar,Punjab,2024-11-16,0,2024,11,16,47
Kapurthala,Punjab,2024-11-16,0,2024,11,16,47
Ludhiana,Punjab,2024-11-16,4,2024,11,16,47
Malerkotla,Punjab,2024-11-16,6,2024,11,16,47
Mansa,Punjab,2024-11-16,4,2024,11,16,47
Moga,Punjab,2024-11-16,3,2024,11,16,47
Pathankot,Punjab,2024-11-16,0,2024,11,16,47
Patiala,Punjab,2024-11-16,20,2024,11,16,47
Rupnagar,Punjab,2024-11-16,0,2024,11,16,47
S A S Nagar,Punjab,2024-11-16,0,2024,11,16,47
Sangrur,Punjab,2024-11-16,57,2024,11,16,47
Shahid Bhagat Singh Nagar,Punjab,2024-11-16,0,2024,11,16,47
Sri Muktsar Sahib,Punjab,2024-11-16,2,2024,11,16,47
