district,state,date,fire_count,year,month,day,day_of_season,T2M,RH2M,WS2M,PRECTOTCORR,fire_lag_1d,fire_lag_3d,fire_lag_7d,fire_mean_3d,fire_mean_7d,next_day_fire_count
Karnal,Haryana,2023-11-08,2,2023,11,8,39,21.73,62.36,1.52,0.0,2.0,4.0,15.0,3.0,5.714285714285714,2.0
Karnal,Haryana,2023-11-09,2,2023,11,9,40,22.57,57.0,1.54,0.0,2.0,3.0,4.0,2.3333333333333335,3.857142857142857,0.0
Karnal,Haryana,2023-11-10,0,2023,11,10,41,20.48,64.99,1.78,1.91,2.0,2.0,11.0,2.0,3.5714285714285716,3.0
Karnal,Haryana,2023-11-11,3,2023,11,11,42,19.16,65.14,1.9,0.0,0.0,2.0,1.0,1.3333333333333333,2.0,8.0
Karnal,Haryana,2023-11-12,8,2023,11,12,43,19.34,64.16,2.35,0.0,3.0,2.0,4.0,1.6666666666666667,2.2857142857142856,2.0
Karnal,Haryana,2023-11-13,2,2023,11,13,44,18.71,57.5,1.3,0.0,8.0,0.0,3.0,3.6666666666666665,2.857142857142857,2.0
Karnal,Haryana,2023-11-14,2,2023,11,14,45,18.81,54.13,1.34,0.0,2.0,3.0,2.0,4.333333333333333,2.7142857142857144,8.0
Karnal,Haryana,2023-11-15,8,2023,11,15,46,19.0,61.38,1.55,0.0,2.0,8.0,2.0,4.0,2.7142857142857144,12.0
Karnal,Haryana,2023-11-16,12,2023,11,16,47,20.24,56.45,0.97,0.0,8.0,2.0,2.0,4.0,3.5714285714285716,5.0
Karnal,Haryana,2023-11-17,5,2023,11,17,48,21.02,54.28,1.2,0.0,12.0,2.0,0.0,7.333333333333333,5.0,0.0
Karnal,Haryana,2023-11-18,0,2023,11,18,49,20.73,54.25,1.24,0.0,5.0,8.0,3.0,8.333333333333334,5.714285714285714,0.0
Karnal,Haryana,2023-11-19,0,2023,11,19,50,20.19,49.59,1.21,0.0,0.0,12.0,8.0,5.666666666666667,5.285714285714286,2.0
